state,election_year,county,local_unit,precinct_code,pres_harris,pres_trump,pres_other,pres_total,comparison_dem,comparison_rep,comparison_other,comparison_total,source_url
ND,2024,McHenry,250647,000647,188,678,13,879,222,653,4,879,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,McHenry,250655,000655,48,140,3,191,64,129,0,193,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,McHenry,250658,000658,37,180,4,221,51,166,0,217,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,McHenry,250662,000662,32,196,2,230,51,181,0,232,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,McIntosh,262801,002801,50,307,5,362,65,296,0,361,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,McIntosh,262802,002802,41,169,7,217,62,155,0,217,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,McIntosh,262803,002803,15,57,2,74,29,46,0,75,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,McIntosh,262804,002804,82,339,10,431,100,330,2,432,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,McIntosh,262805,002805,21,129,3,153,38,121,0,159,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,McIntosh,262806,002806,20,131,2,153,30,112,4,146,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,McKenzie,272603,002603,22,139,1,162,24,136,0,160,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,McKenzie,272604,002604,13,112,1,126,16,109,0,125,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,McKenzie,272605,002605,49,446,7,502,56,432,1,489,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,McKenzie,272606,002606,38,264,3,305,50,250,1,301,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,McKenzie,272607,002607,3,76,1,80,6,73,0,79,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,McKenzie,272608,002608,13,167,0,180,15,162,0,177,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,McKenzie,272609,002609,104,1391,34,1529,134,1361,11,1506,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,McKenzie,272611,002611,243,1723,27,1993,267,1697,6,1970,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,McKenzie,272612,002612,24,208,5,237,44,189,1,234,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,McKenzie,270401,000401,146,54,2,202,138,62,1,201,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,McKenzie,270402,000402,154,47,4,205,150,52,1,203,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,McLean,283301,003301,306,1424,30,1760,389,1348,11,1748,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,McLean,280401,000401,312,1289,28,1629,401,1213,4,1618,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,McLean,280402,000402,229,169,6,404,229,161,1,391,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,McLean,280601,000601,169,958,25,1152,243,899,2,1144,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,McLean,280602,000602,26,156,2,184,42,136,3,181,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,McLean,280801,000801,51,235,6,292,66,224,0,290,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Mercer,293301,003301,75,233,9,317,118,191,2,311,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Mercer,293303,003303,60,305,8,373,80,279,0,359,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Mercer,293313,003313,44,333,5,382,69,303,1,373,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Mercer,293314,003314,24,204,11,239,59,170,1,230,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Mercer,293316,003316,40,143,7,190,52,134,1,187,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Mercer,293320,003320,19,214,1,234,28,196,4,228,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Mercer,293321,003321,44,390,8,442,66,361,4,431,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Mercer,293322,003322,48,365,6,419,74,326,6,406,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Mercer,293323,003323,49,353,6,408,88,315,4,407,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Mercer,293324,003324,29,239,4,272,48,216,2,266,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Mercer,293381,003381,70,271,6,347,99,238,4,341,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Mercer,293382,003382,94,394,8,496,121,362,1,484,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Mercer,293383,003383,69,351,6,426,103,318,1,422,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Mercer,290401,000401,7,3,0,10,5,5,0,10,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Morton,303105,003105,264,595,30,889,314,563,2,879,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Morton,303117,003117,305,1167,40,1512,357,1125,7,1489,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Morton,303118,003118,115,438,11,564,146,408,4,558,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Morton,303120,003120,30,208,7,245,45,195,0,240,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Morton,303123,003123,23,239,0,262,42,216,2,260,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Morton,303124,003124,146,808,25,979,187,776,4,967,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Morton,303332,003332,409,1842,49,2300,485,1763,10,2258,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Morton,303401,003401,450,1497,56,2003,537,1431,7,1975,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Morton,303402,003402,717,1942,74,2733,759,1931,9,2699,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Morton,303403,003403,331,645,31,1007,360,617,3,980,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Morton,303404,003404,239,589,27,855,272,572,1,845,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Morton,303406,003406,369,854,40,1263,434,802,7,1243,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Morton,303408,003408,138,358,21,517,173,321,5,499,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Morton,303633,003633,106,688,21,815,152,643,8,803,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Morton,303634,003634,11,130,3,144,19,121,0,140,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Morton,303636,003636,48,471,6,525,81,430,4,515,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Morton,303638,003638,47,368,8,423,68,349,2,419,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Mountrail,310201,000201,122,871,12,1005,150,841,1,992,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Mountrail,310206,000206,56,522,10,588,83,498,2,583,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Mountrail,310402,000402,489,222,16,727,472,250,1,723,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Mountrail,310403,000403,161,116,6,283,155,127,0,282,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Mountrail,310404,000404,113,755,17,885,154,726,6,886,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Mountrail,310405,000405,184,391,10,585,194,382,0,576,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Nelson,322901,002901,580,1139,40,1759,657,1089,3,1749,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Nelson,320902,000902,0,2,0,2,0,2,0,2,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Oliver,333301,003301,156,909,22,1087,217,846,6,1069,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Pembina,341901,001901,117,422,8,547,121,421,0,542,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Pembina,341902,001902,120,502,14,636,150,485,1,636,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Pembina,341903,001903,163,528,18,709,203,505,0,708,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Pembina,341904,001904,151,517,13,681,184,500,1,685,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Pembina,341905,001905,66,150,1,217,77,136,1,214,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Pembina,341906,001906,87,231,4,322,105,217,0,322,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Pierce,351401,001401,11,58,3,72,18,51,1,70,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Pierce,351402,001402,26,117,5,148,38,109,0,147,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Pierce,351403,001403,36,190,4,230,46,172,4,222,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Pierce,351404,001404,46,147,6,199,54,142,1,197,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Pierce,351405,001405,29,54,3,86,31,54,1,86,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Pierce,351406,001406,91,305,3,399,106,294,0,400,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Pierce,351407,001407,64,201,4,269,72,201,0,273,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Pierce,351408,001408,128,371,10,509,145,370,1,516,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Pierce,350909,000909,8,50,0,58,5,52,0,57,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Ramsey,361501,001501,907,1774,70,2751,964,1760,3,2727,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Ramsey,361502,001502,201,539,11,751,208,542,0,750,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Ramsey,361503,001503,309,966,32,1307,358,946,4,1308,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Ramsey,361504,001504,96,329,4,429,110,319,0,429,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Ramsey,360905,000905,0,1,0,1,0,1,0,1,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Ransom,372401,002401,920,1661,68,2649,1033,1596,4,2633,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Renville,380601,000601,26,190,8,224,43,185,0,228,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Renville,380602,000602,16,103,3,122,25,95,0,120,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Renville,380603,000603,77,423,15,515,103,409,0,512,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Renville,380604,000604,15,66,1,82,18,63,1,82,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Renville,380605,000605,45,211,9,265,45,218,0,263,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Richland,392537,002537,148,373,16,537,184,352,0,536,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Richland,392538,002538,129,294,10,433,152,275,2,429,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Richland,392539,002539,80,258,8,346,112,232,0,344,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Richland,392541,002541,66,148,7,221,80,138,0,218,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Richland,392545,002545,244,414,29,687,291,387,2,680,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Richland,392546,002546,89,224,4,317,98,211,0,309,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Richland,392547,002547,128,412,24,564,171,398,0,569,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Richland,392548,002548,252,613,23,888,311,576,0,887,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Richland,392549,002549,65,141,10,216,71,143,1,215,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Richland,392551,002551,304,593,17,914,328,576,1,905,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Richland,392552,002552,352,767,26,1145,389,750,2,1141,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Richland,392553,002553,307,661,21,989,351,628,1,980,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Richland,392554,002554,309,678,17,1004,339,655,1,995,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Rolette,400901,000901,212,351,10,573,227,339,1,567,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Rolette,400902,000902,590,365,27,982,586,377,0,963,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Rolette,400903,000903,1298,227,24,1549,1241,288,2,1531,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Rolette,400904,000904,266,121,3,390,268,119,0,387,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Rolette,400905,000905,201,363,17,581,212,363,1,576,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Sargent,412502,002502,9,33,3,45,15,31,0,46,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Sargent,412801,002801,654,1292,52,1998,782,1204,1,1987,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Sheridan,421401,001401,101,644,12,757,162,581,6,749,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Sioux,433101,003101,181,94,2,277,173,99,0,272,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Sioux,433102,003102,233,35,5,273,216,51,1,268,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Sioux,433103,003103,240,156,7,403,276,131,1,408,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Slope,443901,003901,13,119,4,136,17,121,0,138,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Slope,443902,003902,8,124,1,133,16,116,0,132,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Slope,443903,003903,12,108,0,120,19,98,2,119,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Stark,453601,003601,77,497,9,583,99,480,2,581,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Stark,453602,003602,24,224,8,256,38,203,2,243,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Stark,453603,003603,45,259,9,313,61,247,1,309,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Stark,453604,003604,644,3526,90,4260,713,3461,9,4183,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Stark,453701,003701,1381,5337,144,6862,1442,5299,22,6763,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Stark,453901,003901,146,1125,24,1295,183,1078,6,1267,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Stark,453902,003902,94,733,11,838,115,708,7,830,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Stark,453903,003903,62,622,9,693,65,598,4,667,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Steele,462901,002901,62,124,4,190,67,123,1,191,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Steele,462902,002902,90,142,6,238,112,122,1,235,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Steele,462903,002903,59,93,6,158,66,90,0,156,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Steele,462904,002904,85,145,6,236,99,137,1,237,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Steele,462905,002905,71,118,4,193,78,113,1,192,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Stutsman,471240,001240,224,646,21,891,282,599,0,881,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Stutsman,471250,001250,382,731,36,1149,403,731,3,1137,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Stutsman,471260,001260,482,956,34,1472,531,908,2,1441,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Stutsman,471270,001270,336,764,38,1138,391,719,2,1112,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Stutsman,471280,001280,409,950,41,1400,482,880,3,1365,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Stutsman,471290,001290,246,603,31,880,283,579,1,863,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Stutsman,472910,002910,71,591,11,673,106,562,4,672,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Stutsman,472920,002920,343,1394,32,1769,434,1298,1,1733,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Stutsman,472930,002930,199,550,13,762,259,495,0,754,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Towner,481501,001501,159,527,19,705,197,507,1,705,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Towner,481502,001502,46,141,7,194,59,135,0,194,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Towner,481503,001503,84,128,3,215,99,115,1,215,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Traill,492001,002001,56,148,3,207,63,143,0,206,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Traill,492002,002002,132,267,10,409,145,266,1,412,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Traill,492003,002003,61,158,5,224,69,156,2,227,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Traill,492004,002004,70,120,4,194,81,109,1,191,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Traill,492005,002005,40,83,3,126,49,76,1,126,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Traill,492006,002006,27,65,1,93,28,63,1,92,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Traill,492007,002007,151,338,9,498,169,327,3,499,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Traill,492008,002008,99,177,7,283,107,170,0,277,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Traill,492009,002009,145,292,12,449,158,290,1,449,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Traill,492010,002010,146,243,17,406,160,243,1,404,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Traill,492011,002011,278,520,22,820,304,519,1,824,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Traill,492012,002012,154,239,13,406,156,250,1,407,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Walsh,501902,001902,1075,2911,126,4112,1247,2849,12,4108,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Walsh,502001,002001,98,275,11,384,108,275,2,385,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Ward,510301,000301,172,784,22,978,194,768,1,963,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Ward,510302,000302,195,788,22,1005,217,765,8,990,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Ward,510303,000303,138,683,13,834,170,650,6,826,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Ward,510304,000304,1068,2415,115,3598,1145,2376,22,3543,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Ward,513811,003811,55,175,2,232,58,168,1,227,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Ward,513812,003812,1107,3011,90,4208,1172,2974,10,4156,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Ward,513813,003813,285,1358,26,1669,318,1325,5,1648,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Ward,513814,003814,188,1000,22,1210,224,982,0,1206,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Ward,514015,004015,142,457,13,612,160,438,5,603,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Ward,514016,004016,1344,2938,132,4414,1385,2927,26,4338,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Ward,510405,000405,133,645,14,792,162,618,3,783,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Ward,510406,000406,122,565,16,703,155,539,4,698,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Ward,510407,000407,10,18,0,28,14,14,0,28,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Ward,510408,000408,78,356,13,447,99,346,1,446,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Ward,510509,000509,2101,4963,186,7250,2202,4975,18,7195,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Ward,510610,000610,77,479,16,572,97,463,3,563,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Wells,521401,001401,405,1815,33,2253,537,1690,13,2240,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Williams,530121,000121,332,1834,49,2215,372,1776,8,2156,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Williams,530124,000124,0,3,0,3,0,2,0,2,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Williams,530131,000131,246,1042,43,1331,264,1034,5,1303,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Williams,530141,000141,496,1879,79,2454,526,1858,14,2398,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Williams,530156,000156,12,104,3,119,14,105,0,119,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Williams,530212,000212,43,387,5,435,63,358,4,425,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Williams,530220,000220,0,1,0,1,0,1,0,1,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Williams,532313,002313,277,1457,40,1774,295,1411,10,1716,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Williams,532314,002314,103,575,13,691,126,550,3,679,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Williams,532322,002322,50,482,10,542,57,484,0,541,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Williams,532323,002323,33,193,3,229,37,181,1,219,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Williams,532333,002333,140,782,19,941,155,746,1,902,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
ND,2024,Williams,532343,002343,100,513,10,623,105,490,2,597,https://results.sos.nd.gov/ResultsSW.aspx?text=Race&type=SW&map=CTY
